User Query,Google Result,Negative,Neutral,Positive,Compound
"arizona desert with organ pipe cactus national monument
","['Dec 19, 2022 ... Human stories echo throughout the Sonoran Desert, chronicling thousands of years of desert living. A wilderness hike, a scenic drive, or a night...', 'Organ Pipe Cactus National Monument is a U.S. national monument and UNESCO biosphere reserve located in extreme southern Arizona that shares a border with...', 'Dec 19, 2022 ... Arizona highway 85 is the main entrance into the monument. The highway and the road into the campground are the only paved roads in the monument...', 'Roosevelt established Organ Pipe Cactus National Monument, an area spanning more than 330,000 acres of the Sonoran Desert in southwestern Arizona. Home to over...', ""Dec 19, 2022 ... Explore the desert wilderness hiking through hidden washes, adventuring off on a scenic drive, or relaxing and the monument's campgrounds. Learn...""]",0.0,0.772,0.228,0.7579
"what two species exist side by side in everglades national partk
","['Dec 6, 2017 ... The Everglades is teeming with plant and animal species not found anywhere else on the planet. The Everglades provides important habitat for...', 'Capulin Volcano National Monument. ... Everglades National Park. ... is the only place in the world where two particular species exist side by side.', '... sometimes be seen living side by side in Everglades National Park. In fact, southern Florida is the only place in the world where both species co-exist!', 'Upon arrival in the water, she opens her jaws and shakes her head gently from side to side, encouraging the hatchlings to swim out. The juveniles aggregate in...', 'Apr 24, 2020 ... In fact, southern Florida is the only place in the world where both species co-exist! Crocodiles typically inhabit coastal, brackish, and...']",0.0,0.933,0.067,0.2023
"what two species exist side by side in everglades national partk
","['Dec 6, 2017 ... The Everglades is teeming with plant and animal species not found anywhere else on the planet. The Everglades provides important habitat for...', 'Capulin Volcano National Monument. ... Everglades National Park. ... is the only place in the world where two particular species exist side by side.', '... sometimes be seen living side by side in Everglades National Park. In fact, southern Florida is the only place in the world where both species co-exist!', 'Upon arrival in the water, she opens her jaws and shakes her head gently from side to side, encouraging the hatchlings to swim out. The juveniles aggregate in...', 'Apr 24, 2020 ... In fact, southern Florida is the only place in the world where both species co-exist! Crocodiles typically inhabit coastal, brackish, and...']",0.0,1.0,0.0,0.0
"what two species exist side by side in everglades national partk
","['Dec 6, 2017 ... The Everglades is teeming with plant and animal species not found anywhere else on the planet. The Everglades provides important habitat for...', 'Capulin Volcano National Monument. ... Everglades National Park. ... is the only place in the world where two particular species exist side by side.', '... sometimes be seen living side by side in Everglades National Park. In fact, southern Florida is the only place in the world where both species co-exist!', 'Upon arrival in the water, she opens her jaws and shakes her head gently from side to side, encouraging the hatchlings to swim out. The juveniles aggregate in...', 'Apr 24, 2020 ... In fact, southern Florida is the only place in the world where both species co-exist! Crocodiles typically inhabit coastal, brackish, and...']",0.0,1.0,0.0,0.0
"what two species exist side by side in everglades national partk
","['Dec 6, 2017 ... The Everglades is teeming with plant and animal species not found anywhere else on the planet. The Everglades provides important habitat for...', 'Capulin Volcano National Monument. ... Everglades National Park. ... is the only place in the world where two particular species exist side by side.', '... sometimes be seen living side by side in Everglades National Park. In fact, southern Florida is the only place in the world where both species co-exist!', 'Upon arrival in the water, she opens her jaws and shakes her head gently from side to side, encouraging the hatchlings to swim out. The juveniles aggregate in...', 'Apr 24, 2020 ... In fact, southern Florida is the only place in the world where both species co-exist! Crocodiles typically inhabit coastal, brackish, and...']",0.0,0.802,0.198,0.7506
"what two species exist side by side in everglades national partk
","['Dec 6, 2017 ... The Everglades is teeming with plant and animal species not found anywhere else on the planet. The Everglades provides important habitat for...', 'Capulin Volcano National Monument. ... Everglades National Park. ... is the only place in the world where two particular species exist side by side.', '... sometimes be seen living side by side in Everglades National Park. In fact, southern Florida is the only place in the world where both species co-exist!', 'Upon arrival in the water, she opens her jaws and shakes her head gently from side to side, encouraging the hatchlings to swim out. The juveniles aggregate in...', 'Apr 24, 2020 ... In fact, southern Florida is the only place in the world where both species co-exist! Crocodiles typically inhabit coastal, brackish, and...']",0.0,1.0,0.0,0.0
"what lives in everglades national park
","['Animals  Leopard frog on the edge of the water. Amphibians  Purple gallinule. Birds  Wading birds foraging in the marsh. Bird Species List  Smalltooth sawfish...', 'The Everglades has more than 40 mammal species within the park. As a semi-aquatic environment, Everglades are home to many species commonly found in drier...', 'Ultimate Guide: Animals of the Everglades ... Contrary to the aggressive reputation, American Crocodiles tend to be shy in nature and would more likely run...', 'More than 360 bird species can be found in Everglades National Park alone. The Everglades is known for its many wading birds, such as white and glossy...', 'May 5, 2021 ... Some of the significant animals that are found here include the American alligator, Florida panther, West Indian manatee, wood stork, bald eagle...']",0.0,1.0,0.0,0.0
"what lives in everglades national park
","['Animals  Leopard frog on the edge of the water. Amphibians  Purple gallinule. Birds  Wading birds foraging in the marsh. Bird Species List  Smalltooth sawfish...', 'The Everglades has more than 40 mammal species within the park. As a semi-aquatic environment, Everglades are home to many species commonly found in drier...', 'Ultimate Guide: Animals of the Everglades ... Contrary to the aggressive reputation, American Crocodiles tend to be shy in nature and would more likely run...', 'More than 360 bird species can be found in Everglades National Park alone. The Everglades is known for its many wading birds, such as white and glossy...', 'May 5, 2021 ... Some of the significant animals that are found here include the American alligator, Florida panther, West Indian manatee, wood stork, bald eagle...']",0.0,1.0,0.0,0.0
"what lives in everglades national park
","['Animals  Leopard frog on the edge of the water. Amphibians  Purple gallinule. Birds  Wading birds foraging in the marsh. Bird Species List  Smalltooth sawfish...', 'The Everglades has more than 40 mammal species within the park. As a semi-aquatic environment, Everglades are home to many species commonly found in drier...', 'Ultimate Guide: Animals of the Everglades ... Contrary to the aggressive reputation, American Crocodiles tend to be shy in nature and would more likely run...', 'More than 360 bird species can be found in Everglades National Park alone. The Everglades is known for its many wading birds, such as white and glossy...', 'May 5, 2021 ... Some of the significant animals that are found here include the American alligator, Florida panther, West Indian manatee, wood stork, bald eagle...']",0.135,0.865,0.0,-0.3818
"what lives in everglades national park
","['Animals  Leopard frog on the edge of the water. Amphibians  Purple gallinule. Birds  Wading birds foraging in the marsh. Bird Species List  Smalltooth sawfish...', 'The Everglades has more than 40 mammal species within the park. As a semi-aquatic environment, Everglades are home to many species commonly found in drier...', 'Ultimate Guide: Animals of the Everglades ... Contrary to the aggressive reputation, American Crocodiles tend to be shy in nature and would more likely run...', 'More than 360 bird species can be found in Everglades National Park alone. The Everglades is known for its many wading birds, such as white and glossy...', 'May 5, 2021 ... Some of the significant animals that are found here include the American alligator, Florida panther, West Indian manatee, wood stork, bald eagle...']",0.071,0.929,0.0,-0.25
